id1,id1Pre,Name1,id2,id2Pre,Name2,wight
3955,129721,黃滔,3175,106823,李奉宗,1
3955,129721,黃滔,3480,117047,韋昭度,1
3955,129721,黃滔,3702,122904,蔣德山,1
3955,129721,黃滔,4083,138593,林嵩,1
3955,129721,黃滔,4092,138742,林希劉,1
3955,129721,黃滔,4098,138818,林鐸,1
3955,129721,黃滔,5059,166707,陳磻,1
3955,129721,黃滔,5071,167327,陳卓,1
3955,129721,黃滔,5073,167339,陳鼎,1
3955,129721,黃滔,5102,167600,陳樵,1
3955,129721,黃滔,5275,172649,翁襲明,1
3955,129721,黃滔,5284,172879,俞鈞,1
3955,129721,黃滔,5581,180685,懷光,1
3958,130209,黃幡綽,4804,155054,劉文樹,1
3963,130239,黃蟾,3955,129721,黃滔,1
3970,130294,村寺僧,415,12722,王建,1
3978,130438,蔡希寂,1033,32502,張敬微,1
3978,130438,蔡希寂,1083,33214,張鏡微,1
3978,130438,蔡希寂,2623,86649,祖詠,1
3978,130438,蔡希寂,3979,130465,蔡希周,1
3983,130511,綦毋誠,3361,115028,韋夏卿女,1
3984,130521,綦毋潛,839,25882,賈恆,1
3984,130521,綦毋潛,2516,84484,沈東美,1
3984,130521,綦毋潛,5434,177731,鄭務,1
3986,130686,葉元良,3987,130688,李適,1
3986,130686,葉元良,5211,169927,段秀實,1
4016,131057,杜偉,844,25930,班景倩,1
4016,131057,杜偉,1293,39404,武平一,1
4020,131115,杜牧,203,6896,章壽朋,1
4020,131115,杜牧,326,8997,許顔,1
4020,131115,杜牧,855,26180,張文規,1
4020,131115,杜牧,1052,32851,張曼容,1
4020,131115,杜牧,1140,35925,裴傑,1
4020,131115,杜牧,1241,37515,孫子端,1
4020,131115,杜牧,1683,56242,崔碣,1
4020,131115,杜牧,1838,59366,崔鈞,1
4020,131115,杜牧,1910,61887,朱道靈,1
4020,131115,杜牧,2301,78893,宇文臨,1
4020,131115,杜牧,2488,83520,沈褒,1
4020,131115,杜牧,2673,87669,左師,1
4020,131115,杜牧,2684,87789,大夢,1
4020,131115,杜牧,3674,122519,蕭寘,1
4020,131115,杜牧,3816,125073,韓乂,1
4020,131115,杜牧,3882,128398,薛種,1
4020,131115,杜牧,3903,129025,薛道封,1
4020,131115,杜牧,3917,129171,薛邽,1
4020,131115,杜牧,4022,132168,杜秋娘,1
4020,131115,杜牧,4051,136611,杜阿宜,1
4020,131115,杜牧,4391,145385,趙縱,1
4020,131115,杜牧,4446,146536,史憲忠,1
4020,131115,杜牧,4597,149365,畢諴,1
4020,131115,杜牧,5431,177714,鄭瓘,1
4020,131115,杜牧,5481,178369,鄭涓,1
4020,131115,杜牧,5562,180487,惟真,1
4024,132189,杜審言,3253,109567,李嗣真,1
4024,132189,杜審言,3373,115296,韋承慶,1
4024,132189,杜審言,4481,146827,婁師德,1
4024,132189,杜審言,5338,174980,義陽公主,1
4028,132384,杜淹,3129,105086,李世民,1
4028,132384,杜淹,3508,117714,袁天綱,1
4036,132539,杜荀鶴,274,8160,護國,1
4036,132539,杜荀鶴,745,23126,于濤,1
4036,132539,杜荀鶴,781,23633,石壁禪師,1
4036,132539,杜荀鶴,801,23884,雲英,1
4036,132539,杜荀鶴,1003,31686,張雄,1
4036,132539,杜荀鶴,1296,39526,武灌,1
4036,132539,杜荀鶴,4037,132689,崔太博,1
4036,132539,杜荀鶴,4038,132714,休禪和,1
4036,132539,杜荀鶴,1885,61413,朱褒,1
4036,132539,杜荀鶴,1926,62070,朱全忠,1
4036,132539,杜荀鶴,2042,72998,吳蛻,1
4036,132539,杜荀鶴,2642,87365,海禪和,1
4036,132539,杜荀鶴,2968,100612,李寬,1
4036,132539,杜荀鶴,5824,500626,李溥,1
4036,132539,杜荀鶴,3114,104923,李蒙,1
4036,132539,杜荀鶴,3266,110148,李體仁,1
4036,132539,杜荀鶴,3410,115780,韋彖,1
4036,132539,杜荀鶴,3554,118350,姚庭珪,1
4036,132539,杜荀鶴,3974,130367,蔡融,1
4036,132539,杜荀鶴,4627,150321,貝韜,1
4036,132539,杜荀鶴,4039,132993,喻亮,1
4036,132539,杜荀鶴,5117,167755,陳昈,1
4036,132539,杜荀鶴,4040,133026,覺禪和,1
4036,132539,杜荀鶴,5273,172635,金長,1
4036,132539,杜荀鶴,5357,175245,鍾季文,1
4047,133203,杜甫,129,5733,唐誡,1
4047,133203,杜甫,212,7190,玄武,1
4047,133203,杜甫,356,10996,許損,1
4047,133203,杜甫,409,11940,王砅,1
4047,133203,杜甫,467,14803,王倚,1
4047,133203,杜甫,534,15849,王澈,1
4047,133203,杜甫,589,16889,王思禮,1
4047,133203,杜甫,649,18139,豆盧峯,1
4047,133203,杜甫,706,22420,元持,1
4047,133203,杜甫,740,22907,于休烈,1
4047,133203,杜甫,948,29406,張叔卿,1
4047,133203,杜甫,958,29523,張之緒,1
4047,133203,杜甫,1418,45500,焦遂,1
4047,133203,杜甫,1471,48861,盧琚,1
4047,133203,杜甫,5790,183948,衞崇簡,1
4047,133203,杜甫,1587,52998,衞賓,1
4047,133203,杜甫,1593,53040,衞鈞,1
4047,133203,杜甫,1709,56795,崔偉,1
4047,133203,杜甫,1710,56804,崔偉公,1
4047,133203,杜甫,1755,57678,崔滌,1
4047,133203,杜甫,1808,58838,崔戢,1
4047,133203,杜甫,1872,60477,贊普,1
4047,133203,杜甫,1986,72063,魏佑,1
4047,133203,杜甫,1995,72166,魏啓心,1
4047,133203,杜甫,2094,73608,向卿,1
4047,133203,杜甫,2247,78209,鮮于炅,1
4047,133203,杜甫,2262,78376,寇錫,1
4047,133203,杜甫,2709,88121,南卿,1
4047,133203,杜甫,2794,92696,李霅,1
4047,133203,杜甫,2795,92703,李晉肅,1
4047,133203,杜甫,2799,92832,李棐,1
4047,133203,杜甫,2844,94176,李銜,1
4047,133203,杜甫,2889,96554,李岵,1
4047,133203,杜甫,2918,99635,李嶧,1
4047,133203,杜甫,3044,103178,李潮,1
4047,133203,杜甫,3084,103959,李布,1
4047,133203,杜甫,3106,104830,李封,1
4047,133203,杜甫,3172,106780,李忠臣,1
4047,133203,杜甫,3190,107185,李抱玉,1
4047,133203,杜甫,3220,107527,李固,1
4047,133203,杜甫,3252,109561,李嗣業,1
4047,133203,杜甫,3291,112143,李令問,1
4047,133203,杜甫,3293,112176,李義,1
4047,133203,杜甫,3333,112765,李炎,1
4047,133203,杜甫,3447,116212,韋有夏,1
4047,133203,杜甫,3474,117008,韋見素,1
4047,133203,杜甫,3485,117298,韋匡贊,1
4047,133203,杜甫,5857,501082,姚通泉,1
4047,133203,杜甫,3609,121597,董嘉榮,1
4047,133203,杜甫,3610,121603,董奉先,1
4047,133203,杜甫,3628,121835,范邈,1
4047,133203,杜甫,3675,122527,蕭實,1
4047,133203,杜甫,3689,122692,蕭堤,1
4047,133203,杜甫,3692,122771,蕭炅,1
4047,133203,杜甫,3809,124954,韓汯,1
4047,133203,杜甫,3893,128537,薛復,1
4047,133203,杜甫,3916,129159,薛華,1
4047,133203,杜甫,3977,130430,蔡希魯,1
4047,133203,杜甫,3980,130477,蔡希曾,1
4047,133203,杜甫,3994,130775,杜韶,1
4047,133203,杜甫,4006,130976,杜頻,1
4047,133203,杜甫,4007,130983,杜潁,1
4047,133203,杜甫,4008,130990,杜占,1
4047,133203,杜甫,4012,131024,杜豐,1
4047,133203,杜甫,4013,131032,杜崇簡,1
4047,133203,杜甫,4034,132526,杜勤,1
4047,133203,杜甫,4172,140702,楊綰,1
4047,133203,杜甫,4351,144698,敬超先,1
4047,133203,杜甫,4360,144783,狄博濟,1
4047,133203,杜甫,4455,146599,史思明,1
4047,133203,杜甫,4587,149208,田澄,1
4047,133203,杜甫,4589,149225,田梁丘,1
4047,133203,杜甫,4667,151807,嚴礪,1
4047,133203,杜甫,4719,153243,阿稽,1
4047,133203,杜甫,4785,154515,長孫漸,1
4047,133203,杜甫,4846,159212,劉伯華,1
4047,133203,杜甫,4926,160917,劉顥,1
4047,133203,杜甫,5126,168006,陳兼,1
4047,133203,杜甫,5474,178317,鄭泛,1
4047,133203,杜甫,5492,178557,鄭南史,1
4049,136599,杜易簡,4346,144624,格輔元,1
4068,136878,權德輿,341,9160,許叔載,1
4068,136878,權德輿,493,15159,王紓,1
4068,136878,權德輿,676,18859,元俯,1
4068,136878,權德輿,758,23454,于益,1
4068,136878,權德輿,1177,36795,裴泰,1
4068,136878,權德輿,1224,37340,孔述睿,1
4068,136878,權德輿,1589,53010,衞次公,1
4068,136878,權德輿,5702,182514,崔季文,1
4068,136878,權德輿,1699,56670,崔穎,1
4068,136878,權德輿,1725,57246,崔縱,1
4068,136878,權德輿,5714,182616,仲子陵,1
4068,136878,權德輿,2120,73981,殷永,1
4068,136878,權德輿,2292,78770,宇文文府,1
4068,136878,權德輿,2405,81587,元汛,1
4068,136878,權德輿,2475,83334,梁敬之,1
4068,136878,權德輿,2553,85006,淸洨,1
4068,136878,權德輿,2612,86561,渾鎬,1
4068,136878,權德輿,2810,93000,李融,1
4068,136878,權德輿,2847,94197,李仁鈞,1
4068,136878,權德輿,3012,102017,李泳,1
4068,136878,權德輿,4069,137751,李城門,1
4068,136878,權德輿,3109,104876,李藩,1
4068,136878,權德輿,3255,109581,李晦羣,1
4068,136878,權德輿,3324,112601,李少安,1
4068,136878,權德輿,3631,121858,范希朝,1
4068,136878,權德輿,3695,122820,蕭公瑜,1
4068,136878,權德輿,3706,122950,蔣乂,1
4068,136878,權德輿,3742,123817,蘇鯈,1
4068,136878,權德輿,4041,133122,杜黃裳,1
4068,136878,權德輿,4064,136828,權袞,1
4068,136878,權德輿,4072,138452,權南仲,1
4068,136878,權德輿,4076,138518,權長孺,1
4068,136878,權德輿,4176,140753,楊幼樞,1
4068,136878,權德輿,4247,142759,楊氏,1
4068,136878,權德輿,4339,144490,柳谷汧,1
4068,136878,權德輿,4717,153229,阮汎,1
4068,136878,權德輿,4854,159661,劉紹,1
4068,136878,權德輿,5020,166023,陸楚源,1
4068,136878,權德輿,5583,180739,少淸,1
4085,138613,林傑,149,6018,唐扶,1
4085,138613,林傑,4416,146227,趙格,1
4087,138637,林寬,256,7987,謝石,1
4087,138637,林寬,4088,138651,盧攜,1
4087,138637,林寬,5235,170603,歐陽瓚,1
4091,138726,林滋,572,16325,王起,1
4094,138760,林楚才,3961,130227,黃損,1
4096,138806,林暈,4563,148914,最澄,1
4097,138811,林氏,3864,127818,薛彥輔,1
4100,138831,樓穎,2956,100363,李收,1
4105,138911,獨孤及,992,31308,張太和,1
4105,138911,獨孤及,2994,101558,李涵,1
4105,138911,獨孤及,3576,118738,姚誾,1
4105,138911,獨孤及,3653,122036,蕭立,1
4105,138911,獨孤及,3811,124968,韓洄,1
4105,138911,獨孤及,4071,138444,權皋,1
4105,138911,獨孤及,4828,159065,劉潁,1
4105,138911,獨孤及,5206,169780,開悟,1
4109,139420,獨孤實,1289,38399,武元衡,1
4126,139586,賀敱,3014,102092,李治,1
4137,139728,賀朝淸,4895,160449,劉孝孫,1
4138,139742,賀知章,3611,121609,董黯,1
4155,140191,楊發,4185,140945,楊紹復,1
4156,140225,楊廷玉,1304,39585,武則天,1
4161,140277,楊重玄,864,26474,張說,1
4167,140383,楊衡,216,7229,玄和,1
4167,140383,楊衡,626,17867,王鍔,1
4167,140383,楊衡,939,29331,張伯剛,1
4167,140383,楊衡,1228,37369,孔周,1
4167,140383,楊衡,2929,99840,李象,1
4167,140383,楊衡,2945,100230,李復,1
4167,140383,楊衡,4166,140377,楊偁,1
4167,140383,楊衡,4588,149215,田灣,1
4167,140383,楊衡,4746,153659,馬惣,1
4167,140383,楊衡,5085,167438,陳房,1
4167,140383,楊衡,5354,175171,公孫器,1
4186,140952,楊徽之,14,374,廖融,1
4186,140952,楊徽之,5507,178745,鄭起,1
4192,141024,楊牢,4191,141018,楊宇,1
4195,141053,楊濬,4895,160449,劉孝孫,1
4197,141175,楊汝士,4257,142880,楊知溫,1
4201,141451,楊洵美,3217,107484,李昌期,1
4202,141457,楊凝,3105,104824,李協,1
4203,141505,楊凝式,1082,33208,張全義,1
4203,141505,楊凝式,5577,180586,懷素,1
4207,141560,楊太真,878,28008,張雲容,1
4209,141608,楊希道,3129,105086,李世民,1
4212,141638,楊苧蘿,795,23830,雲辨,1
4220,141713,楊萊兒,4433,146390,趙光遠,1
4220,141713,楊萊兒,5553,180400,小子弟,1
4223,141759,楊敬述,1304,39585,武則天,1
4225,141771,楊泰師,4226,141773,紀朝臣,1
4231,141807,楊持,5869,501271,楊朗陵,1
4236,141870,楊思玄,2770,92459,李靈夔,1
4242,142018,楊巨源,25,1997,齊孝若,1
4242,142018,楊巨源,350,10767,許堯佐,1
4242,142018,楊巨源,535,15856,王遂,1
4242,142018,楊巨源,737,22866,于季友,1
4242,142018,楊巨源,1143,35947,裴向,1
4242,142018,楊巨源,1511,51534,盧洪,1
4242,142018,楊巨源,1770,57925,崔娘,1
4242,142018,楊巨源,2116,73956,殷侑,1
4242,142018,楊巨源,2613,86571,渾鉅,1
4242,142018,楊巨源,2738,91004,李文仲,1
4242,142018,楊巨源,3276,111496,李屬,1
4242,142018,楊巨源,3436,116091,韋溫,1
4242,142018,楊巨源,4224,141765,楊松陵,1
4242,142018,楊巨源,4373,145056,趙孟,1
4242,142018,楊巨源,4586,149193,田徹,1
4242,142018,楊巨源,4591,149252,田澈,1
4242,142018,楊巨源,5088,167464,陳宗儒,1
4248,142768,楊興義,4047,133203,杜甫,1
4252,142790,楊夔,3517,117827,袁皓,1
4252,142790,楊夔,4002,130906,杜孺林,1
4254,142847,楊義方,438,14333,王處回,1
4256,142859,楊知至,5696,182495,崔元範,1
4256,142859,楊知至,4757,153756,馬戴,1
4261,142939,楊炯,780,23627,石抱忠,1
4261,142939,楊炯,4392,145392,趙縱,1
4261,142939,楊炯,4504,147323,輔先,1
4263,143051,楊煥,1887,61432,朱誠,1
4263,143051,楊煥,5716,182634,朱信,1
4263,143051,楊煥,5720,182641,朱茂琳,1
4263,143051,楊煥,1920,61992,朱黯,1
4264,143070,均,5870,501299,淸畫,1
4264,143070,均,5927,501981,疾,1
4264,143070,均,5928,501982,澄淸,1
4264,143070,均,5929,501983,巨川,1
4265,143082,懿宗朝舉子,3003,101663,李漼,1
4269,143147,麴瞻,3235,107853,李顯,1
4281,143305,胡元範,2691,87862,太平公主,1
4288,143408,胡伯崇,2251,78242,空海,1
4291,143427,胡宿,575,16707,王中立,1
4291,143427,胡宿,1907,61867,朱況,1
4291,143427,胡宿,2226,76868,徐奭,1
4291,143427,胡宿,4397,145445,趙宗道,1
4302,143554,胡杲,5930,501987,盧真,1
4305,143588,胡駢,4547,148523,費冠卿,1
4307,143613,胡曾,3899,128580,薛濤,1
4309,143629,都在中,5675,182276,裴璆,1
4310,143634,都腹赤,85,4964,高景秀,1
4315,143685,柳珪,3770,124154,莫宣卿,1
4325,143768,柳宗元,702,22264,元克己,1
4325,143768,柳宗元,957,29517,張進,1
4325,143768,柳宗元,1154,36107,裴禮,1
4325,143768,柳宗元,1844,59472,崔策,1
4325,143768,柳宗元,2129,74309,殷賢,1
4325,143768,柳宗元,2178,75728,叔平,1
4325,143768,柳宗元,2534,84727,凌準,1
4325,143768,柳宗元,2986,101252,李密,1
4325,143768,柳宗元,3055,103286,李深源,1
4325,143768,柳宗元,3365,115124,韋珩,1
4325,143768,柳宗元,3385,115476,韋彪,1
4325,143768,柳宗元,3444,116192,韋道安,1
4325,143768,柳宗元,3829,125937,韓曄,1
4325,143768,柳宗元,4324,143762,柳宗一,1
4325,143768,柳宗元,4326,144302,柳宗直,1
4325,143768,柳宗元,4910,160685,劉咸允,1
4325,143768,柳宗元,4947,163273,劉同廙,1
4325,143768,柳宗元,5044,166561,陳諫,1
4325,143768,柳宗元,5134,168082,覺照,1
4341,144530,柳公權,5718,182636,朱審,1
4344,144585,柳棠,91,5093,高鍇,1
4347,144631,乾康,475,14875,王伸,1
4366,144851,妙女,2630,86828,遙見,1
4369,145011,趙慶,1395,44576,邵拙,1
4379,145111,趙仁獎,2462,83217,潘好禮,1
4413,145650,趙嘏,747,23144,于鄴,1
4413,145650,趙嘏,1125,35556,裴延翰,1
4413,145650,趙嘏,1157,36289,裴瀾,1
4413,145650,趙嘏,1546,52051,盧郢石,1
4413,145650,趙嘏,1559,52522,盧鍼,1
4413,145650,趙嘏,1599,53085,虞姹,1
4413,145650,趙嘏,5701,182509,崔琛,1
4413,145650,趙嘏,1690,56549,崔㻂,1
4413,145650,趙嘏,1877,60822,牛蔚,1
4413,145650,趙嘏,1963,70141,皇甫垣,1
4413,145650,趙嘏,2466,83266,梁佾,1
4413,145650,趙嘏,2571,85301,神亮,1
4413,145650,趙嘏,2650,87434,道信,1
4413,145650,趙嘏,2766,92406,李譜,1
4413,145650,趙嘏,5750,183193,李裴,1
4413,145650,趙嘏,2897,96645,李仲,1
4413,145650,趙嘏,2952,100313,李從貴,1
4413,145650,趙嘏,3871,127901,薛廷範,1
4413,145650,趙嘏,3927,129370,薛勛,1
4413,145650,趙嘏,4408,145592,趙蕃,1
4413,145650,趙嘏,4551,148775,揚嚴,1
4422,146296,趙氏,5733,182907,房千里,1
4433,146390,趙光遠,3991,130728,萊兒,1
4441,146472,中寤,458,14738,王仙柯,1
4442,146478,中宗朝優人,3235,107853,李顯,1
4453,146580,史靑,3271,110199,李隆基,1
4455,146599,史思明,4451,146566,史朝義,1
4466,146694,靑童,5759,183387,趙旭,1
4485,146872,秦系,60,3614,高參,1
4485,146872,秦系,503,15260,王宁,1
4485,146872,秦系,869,27903,張正則,1
4485,146872,秦系,960,29536,張宙,1
4485,146872,秦系,1738,57404,崔業,1
4485,146872,秦系,2715,89622,志幽,1
4485,146872,秦系,3878,128324,薛嵩,1
4485,146872,秦系,4215,141660,楊苹,1
4485,146872,秦系,4698,152758,明惠,1
4485,146872,秦系,5567,180519,惟則,1
4487,147142,秦韜玉,2913,99562,李慑,1
4489,147179,秦尙運,5545,180299,舒雅,1
4495,147223,軒轅偉,5841,500816,吉逾,1
4497,147241,拓善,3453,116277,韋莊,1
4497,147241,拓善,5043,166556,陳詠,1
4502,147282,戈牢,572,16325,王起,1
4511,147416,成輔端,2989,101289,李實,1
4513,147428,成用,4669,152000,嚴維,1
4516,147458,戎昱,188,6645,辛巢父,1
4516,147458,戎昱,976,30529,張淸,1
4516,147458,戎昱,1679,56114,崔瓘,1
4516,147458,戎昱,2524,84580,法和,1
4516,147458,戎昱,3937,129483,薛靜,1
4519,147767,慧能,1206,37138,弘忍,1
4521,147784,慧宣,215,7208,玄奘,1
4521,147784,慧宣,2334,79907,竇德明,1
4522,147810,慧淨,3846,127471,英才,1
4525,147844,曹唐,627,17873,王錫,1
4525,147844,曹唐,4020,131115,杜牧,1
4525,147844,曹唐,4691,152687,嚴公素,1
4531,147975,曹生,1558,52511,盧鉟,1
4531,147975,曹生,5204,169766,丹霞,1
4533,147991,曹鄴,833,25780,賈馳,1
4533,147991,曹鄴,978,30553,張溫琪,1
4533,147991,曹鄴,4534,148033,李甘,1
4533,147991,曹鄴,3569,118676,姚潛,1
4533,147991,曹鄴,5348,175122,曾德邁,1
4535,148113,曹汾,4020,131115,杜牧,1
4539,148160,曹松,805,23908,雲顥,1
4539,148160,曹松,830,25753,賈匡,1
4539,148160,曹松,1239,37503,孫鄠,1
4539,148160,曹松,1864,59846,德光,1
4539,148160,曹松,5711,182595,德輝,1
4539,148160,曹松,2773,92492,李璋,1
4539,148160,曹松,3941,129589,楚霄,1
4539,148160,曹松,4015,131050,杜德祥,1
4539,148160,曹松,4355,144729,松常,1
4539,148160,曹松,4773,154391,匡緒,1
4539,148160,曹松,5254,172378,臨遇,1
4539,148160,曹松,5452,178046,鄭續,1
4539,148160,曹松,5491,178549,鄭希顔,1
4539,148160,曹松,4540,148424,鄭谷,1
4539,148160,曹松,5601,181155,常寂,1
4539,148160,曹松,5606,181199,省文,1
4547,148523,費冠卿,2636,87279,冷然,1
4555,148807,契盈,5372,175417,錢俶,1
4564,148945,國邵南,3263,110124,李氏,1
4570,148992,易思,4568,148974,易方質,1
4572,149022,思託,5251,172333,鑒真,1
4599,149382,畢乾泰,3235,107853,李顯,1
4601,149401,畢曜,374,11507,玉淸,1
4608,149521,呂巖,774,23576,石守道,1
4608,149521,呂巖,816,24218,賈師雄,1
4608,149521,呂巖,875,27974,張天覺,1
4608,149521,呂巖,1785,58191,崔中舉,1
4608,149521,呂巖,2109,73803,侯用晦,1
4608,149521,呂巖,4609,149571,沈東老,1
4608,149521,呂巖,2879,96365,李德成,1
4608,149521,呂巖,3087,103997,李希遇,1
4608,149521,呂巖,3713,123017,蔣暉,1
4608,149521,呂巖,4610,149590,黃龍,1
4608,149521,呂巖,4278,143272,胡詠之,1
4608,149521,呂巖,4427,146349,趙同,1
4608,149521,呂巖,4524,147836,慧覺,1
4608,149521,呂巖,4798,154695,劉方,1
4608,149521,呂巖,5260,172426,滕宗諒,1
4608,149521,呂巖,5514,178834,鄭思遠,1
4613,150048,呂渭,2447,82898,顧少連,1
4621,150233,曇靖,2251,78242,空海,1
4621,150233,曇靖,4622,150239,橘逸勢,1
4638,150442,景龍文館學士,4792,154601,長寧公主,1
4641,150479,羅袞,4652,150666,羅隱,1
4647,150541,羅鄴,4648,150543,方千,1
4647,150541,羅鄴,315,8693,郭銓,1
4647,150541,羅鄴,2431,82033,顧彥暉,1
4647,150541,羅鄴,3395,115542,韋德孫,1
4647,150541,羅鄴,5050,166610,陳丕,1
4647,150541,羅鄴,5336,174969,義初,1
4651,150636,羅虬,686,19128,元稹,1
4651,150636,羅虬,3529,117951,真珠,1
4651,150636,羅虬,4010,131003,杜紅兒,1
4652,150666,羅隱,227,7340,玄同,1
4652,150666,羅隱,332,9033,許融,1
4652,150666,羅隱,802,23890,雲英,1
4652,150666,羅隱,832,25774,賈隨,1
4652,150666,羅隱,5753,183279,張綰,1
4652,150666,羅隱,928,29162,張特玄,1
4652,150666,羅隱,975,30523,張達,1
4652,150666,羅隱,1200,37038,裴筠,1
4652,150666,羅隱,1336,42656,孟夷庚,1
4652,150666,羅隱,1360,43047,子超,1
4652,150666,羅隱,5770,183495,𧦬光,1
4652,150666,羅隱,1490,49167,盧休,1
4652,150666,羅隱,1655,55482,崔慶孫,1
4652,150666,羅隱,1809,58844,崔映,1
4652,150666,羅隱,1890,61610,朱瓚,1
4652,150666,羅隱,2043,73009,吳圓,1
4652,150666,羅隱,2072,73370,穆栖梧,1
4652,150666,羅隱,2199,76037,徐礪,1
4652,150666,羅隱,2213,76449,徐濟,1
4652,150666,羅隱,2343,80029,竇澤,1
4652,150666,羅隱,2345,80050,竇澣,1
4652,150666,羅隱,2436,82371,顧紹宗,1
4652,150666,羅隱,2448,82906,顧榮,1
4652,150666,羅隱,2498,83717,沈崧,1
4652,150666,羅隱,3122,105009,李蓀,1
4652,150666,羅隱,3446,116204,韋士,1
4652,150666,羅隱,3478,117032,韋瞻,1
4652,150666,羅隱,3482,117267,韋贍,1
4652,150666,羅隱,3568,118670,姚安之,1
4652,150666,羅隱,3636,121893,范鄖,1
4652,150666,羅隱,3652,122029,芮逢,1
4652,150666,羅隱,4159,140250,楊尋,1
4652,150666,羅隱,4596,149319,昇平公主,1
4652,150666,羅隱,4963,163548,劉知遠,1
4652,150666,羅隱,5114,167736,陳輦,1
4652,150666,羅隱,4654,151512,令狐滈,1
4655,151676,羅隱之,5489,178520,鄭遨,1
4661,151736,嗜酒道人,4827,159060,劉處靜,1
4669,152000,嚴維,507,15308,王宇,1
4669,152000,嚴維,2265,78417,房元直,1
4669,152000,嚴維,3762,124097,萬經,1
4669,152000,嚴維,4670,152228,丘義興,1
4669,152000,嚴維,5181,169307,周頌,1
4669,152000,嚴維,5931,502016,劉全白,1
4675,152550,嚴續姬,3837,126051,韓熙載,1
4707,152887,路巖,1584,52858,行雲,1
4708,152893,路德延,1911,61893,朱友謙,1
4708,152893,路德延,4509,147372,成汭,1
4710,152924,路貫,715,22493,元晦,1
4712,152944,喻鳧,549,15962,王檀,1
4712,152944,喻鳧,5664,182013,石賁,1
4712,152944,喻鳧,1299,39550,武瑴,1
4712,152944,喻鳧,2463,83224,潘咸,1
4712,152944,喻鳧,4301,143547,胡權,1
4727,153325,厲玄,2587,86109,溫璋,1
4727,153325,厲玄,3964,130246,黃曄,1
4728,153409,厲霆,3659,122139,蕭平叔,1
4729,153424,厲翼,1372,43231,尹蔓,1
4734,153481,馬云奇,4735,153500,游大德,1
4734,153481,馬云奇,5172,169216,周奉御,1
4734,153481,馬云奇,5577,180586,懷素,1
4737,153521,馬致恭,1324,41261,孟賓于,1
4743,153559,馬總,2251,78242,空海,1
4752,153710,馬乂,5186,169339,陶雍,1
4755,153742,馬吉甫,4756,153747,獨孤九,1
4757,153756,馬戴,2011,72366,吳發,1
4757,153756,馬戴,2163,75241,郜秩,1
4757,153756,馬戴,2164,75250,郜扶,1
4757,153756,馬戴,5842,500835,真空,1
4757,153756,馬戴,4189,141005,楊之梁,1
4757,153756,馬戴,4758,154023,楊巨源,1
4757,153756,馬戴,5410,177490,欽用,1
4768,154264,馬令,164,6385,麻慈力,1
4776,154417,巨川,5932,502025,從心,1
4783,154493,長孫佐輔,3416,115840,韋宥,1
4790,154558,長孫無忌,5233,170581,歐陽詢,1
4791,154589,長孫鑄,3666,122209,蕭穎士,1
4801,154771,劉商,446,14409,王貞,1
4801,154771,劉商,504,15266,王永,1
4801,154771,劉商,611,17706,王閈,1
4801,154771,劉商,612,17712,王開,1
4801,154771,劉商,814,24205,賈琛,1
4801,154771,劉商,872,27938,張元易,1
4801,154771,劉商,2656,87494,道濟,1
4801,154771,劉商,2774,92498,李元謹,1
4801,154771,劉商,2782,92571,李元軌,1
4801,154771,劉商,2783,92577,李元規,1
4801,154771,劉商,2870,95710,李俌,1
4801,154771,劉商,3567,118658,姚倫,1
4801,154771,劉商,3691,122765,蕭掄,1
4801,154771,劉商,4081,138569,林袞,1
4801,154771,劉商,4163,140295,楊行元,1
4801,154771,劉商,4249,142772,楊閑,1
4801,154771,劉商,4823,159014,劉仁師,1
4801,154771,劉商,4824,159020,劉偃,1
4801,154771,劉商,4865,159905,劉寰,1
4801,154771,劉商,4874,160023,劉遇,1
4801,154771,劉商,4886,160296,劉南史,1
4802,155036,劉庭琦,3271,110199,李隆基,1
4805,155060,劉言史,410,11947,王武俊,1
4805,155060,劉言史,524,15665,王況,1
4805,155060,劉言史,1704,56707,崔倚,1
4805,155060,劉言史,2069,73351,穆贊,1
4805,155060,劉言史,4806,155102,婆羅門,1
4805,155060,劉言史,4262,143045,楊炯燗,1
4805,155060,劉言史,4311,143648,柳論,1
4808,155180,劉斌,354,10842,許敬宗,1
4808,155180,劉斌,4809,155186,牛弘,1
4816,155340,劉子翼,3129,105086,李世民,1
4819,155372,劉禹錫,92,5099,高釴,1
4819,155372,劉禹錫,144,5976,唐如晦,1
4819,155372,劉禹錫,441,14364,王師魯,1
4819,155372,劉禹錫,442,14373,王師曾,1
4819,155372,劉禹錫,590,16896,王思道,1
4819,155372,劉禹錫,621,17825,王公易,1
4819,155372,劉禹錫,711,22453,元暠,1
4819,155372,劉禹錫,714,22487,元曉,1
4819,155372,劉禹錫,726,22635,元簡,1
4819,155372,劉禹錫,883,28101,張登,1
4819,155372,劉禹錫,951,29456,張復元,1
4819,155372,劉禹錫,1079,33160,張盥,1
4819,155372,劉禹錫,1159,36332,裴通,1
4819,155372,劉禹錫,1186,36903,裴昌禹,1
4819,155372,劉禹錫,4820,155979,尹果毅,1
4819,155372,劉禹錫,1380,43299,君素,1
4819,155372,劉禹錫,1578,52769,何戡,1
4819,155372,劉禹錫,1665,55824,崔元受,1
4819,155372,劉禹錫,1880,60849,仲剬,1
